Title,Link,Author Keywords,Index Keywords
"An overview of the down-scaling values of physical and social vulnerability parameters for tsunami disaster at the city level - A case study of Banda Aceh","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070289703&doi=10.1088%2f1755-1315%2f273%2f1%2f012030&partnerID=40&md5=8d4cf97496398af2ba81b6f588c4ebc9","Banda Aceh; GIS; risk mapping; tsunami; vulnerability","Geographic information systems; Information use; Maps; Population statistics; Rural areas; Tsunamis; Banda Aceh; Disaster vulnerability; Earthquake and tsunamis; Risk mappings; Social vulnerability; Tsunami disaster; vulnerability; Vulnerable area; Disasters"
"Risk assessment of asbestos-cement roof sheets in Chekka, North Lebanon","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066135942&doi=10.1007%2fs10661-019-7522-0&partnerID=40&md5=0c60a88c4b686c032ffcec5a1c91e253","Algorithm; Asbestos-cement; Pull-up test; Risk; Vulnerability; XRD","Algorithms; Asbestos; Asbestos cement; Fibers; Hazards; Maps; Risks; Serpentine; Silicate minerals; Testing; Weathering; X ray powder diffraction; Amphibole fibers; Field assessment; Geographic object-based image analysis; Hazard potential; Industrial city; Pull up; Residential areas; Vulnerability; Risk assessment; asbestos; cement; asbestos; chrysotile; algorithm; asbestos; cement (construction material); pullout test; risk assessment; roof; vulnerability; X-ray diffraction; algorithm; Article; chemical analysis; classification; controlled study; geography; health hazard; image analysis; Lebanon; risk assessment; standardization; urban area; X ray diffraction; analysis; building material; environmental monitoring; human; procedures; Lebanon; Asbestos; Asbestos, Serpentine; Construction Materials; Environmental Monitoring; Humans; Lebanon; Risk Assessment"
"Analysis and determination of optimum risk factors to prioritize illegal discharge potential in urban catchments","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064949089&doi=10.1016%2fj.pce.2019.04.007&partnerID=40&md5=4c70c1e40c957f425c06d5606cd49fd3","Catchment; Illegal discharge; Outfall; Risk factors; Spatial analysis; Stormwater; Wastewater","Catchments; Crime; Discharge (fluid mechanics); Factor analysis; Land use; Maps; Outfalls; Runoff; Spatial variables measurement; Storms; Wastewater; Water quality; Ecosystem sustainability; Illegal discharges; Multi-criteria evaluation; Performance rankings; Risk factors; Spatial analysis; Stormwater drainage; Stormwaters; Risk assessment; catchment; discharge; drainage network; multicriteria analysis; ranking; risk factor; spatial analysis; stormwater; wastewater"
"Geospatial Method to Map Potential Risk of Stormwater Thermal Pollution","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062555626&doi=10.1111%2f1752-1688.12732&partnerID=40&md5=0f9734036909b3ba693ae73b59317661","GIS; land cover; risk map; runoff; stormwater; thermal pollution","Geographic information systems; Maps; Runoff; Storms; Thermal energy; Water pollution; Watersheds; Automated techniques; Comparison between methods; Computational methodology; Land cover; Pollution mitigation; Risk maps; Stormwaters; Watershed delineation; Thermal pollution; GIS; land cover; model; risk assessment; runoff; spatial analysis; spatial resolution; stormwater; thermal pollution; thermal power; watershed; Blacksburg; United States; Virginia"
"Effect of human, livestock population, climatic and environmental factors on the distribution of brucellosis in southwest Iran","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068864700&doi=10.19193%2f0393-6384_2019_4_354&partnerID=40&md5=65f27561e419930bfaafcdbffb2eb46c","Geo-climatic factors; GIS; Human brucellosis; Livestock; Risk map","rain; Article; brucellosis; climate; cow; environmental factor; environmental temperature; geographic information system; goat; human; Iran; land use; livestock; major clinical study; nonhuman; population; population density; prevalence; rangeland; sheep"
"Evaluation of peak ground acceleration for the city of Kerman through seismic hazard analysis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062514331&doi=10.24200%2fsci.2017.4236&partnerID=40&md5=8dbfe75421a80772bdf091a7c838b92c","CRISIS2007; Earthquake hazard parameters; Kerman; Kijko method; PGA; Seismic hazard assessment","Hazards; Maps; Probability distributions; Seismic design; Seismic response; Tectonics; CRISIS2007; Earthquake hazard; Kerman; Kijko method; Seismic hazard assessment; Earthquakes; acceleration; architectural design; building code; building construction; earthquake engineering; earthquake event; ground motion; hazard assessment; seismic data; seismic hazard; seismic source; seismicity; software; Iran; Kerman [Iran]"
"Vulnerability and risk in Valle de Chalco solidaridad, Estado de Mexico, Mexico. Case study: El Triunfo, Avandaro and San Isidro","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061059852&doi=10.14350%2frig.59675&partnerID=40&md5=8c1883dc83c6670996167fbdea31d6c9","Risk; Risk assessment; Risk management; Valle de chalco solidaridad; Vulnerability","aquifer; economic activity; flood; flooding; hazard assessment; risk assessment; spatial distribution; subsidence; urban development; vulnerability; Mexico [Mexico (NTN)]; Mexico [North America]; Valle de Chalco"
"Epidemiological profile of dengue in Zhejiang Province, southeast China","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058400050&doi=10.1371%2fjournal.pone.0208810&partnerID=40&md5=1323737fd14bc1c0bd5af3bf71941ca3",,"adolescent; adult; aged; Article; child; China; dengue; descriptive research; diagnostic procedure; disease association; disease duration; epidemic; epidemiological data; epidemiological monitoring; fatigue; female; fever; geography; headache; human; incidence; infant; major clinical study; male; medical service; myalgia; rash; retrospective study; risk factor; time factor; treatment duration; virus transmission; dengue; middle aged; young adult; Adolescent; Adult; China; Dengue; Disease Outbreaks; Female; Humans; Incidence; Male; Middle Aged; Young Adult"
"A Raster-Image-Based Approach for Understanding Associations of Urban Sensing Data","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058220323&doi=10.1109%2fAIKE.2018.00029&partnerID=40&md5=c51c9c3b369ddd70def5b400f04fdd12","Congestion; Deep learning; Image clustering; Knowledge discovery; Natural disaster; Pattern reasoning; Raster image; Sensing data; Social networks; Traffic accident","Data mining; Deep learning; Disasters; Highway accidents; Knowledge engineering; Maps; Probability; Rasterization; Social networking (online); Traffic congestion; Visual languages; Congestion; Image clustering; Natural disasters; Pattern reasoning; Raster image; Sensing data; Accidents"
"Flood risk assessment of river Kabul and SWAT catchment area: District Charsadda, Pakistan.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057622880&doi=10.5194%2fisprs-archives-XLII-4-W9-105-2018&partnerID=40&md5=e1a5279c53eea7b3e26f77e1fae378ed","Disaster risk reduction (DRR); Geographical information system (GIS); Hazard; Participatory rural appraisal (PRA) tools; Remote sensing (RS); Risk; Vulnerability; Weighted overlay","Atmospheric thermodynamics; Catchments; Disaster prevention; Disasters; Geographic information systems; Hazards; Mapping; Maps; Population statistics; Rain; Remote sensing; Risk assessment; Risk management; Risks; Runoff; Disaster risk reductions; High population density; Morphological characteristic; Participatory rural appraisals; Post-disaster management; Socio-economic indicators; Vulnerability; Weighted overlay; Floods"
"Risk terrains of illicit drug activities in Durham region, Ontario","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061724564&doi=10.3138%2fcjccj.2018-0006.r1&partnerID=40&md5=8df7144f387becbf6b4f25150d00abd7","Canada; Geographic information system; Open-air drug market; Risk terrain modelling; Spatial risk",
"Social risk Map of Zaragoza: Complementary tools to measure the regenerative potential of vulnerable areas [Mapa de Riesgo Social de Zaragoza: Herramientas complementarias para medir el potencial regenerativo de zonas vulnerables]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058081469&partnerID=40&md5=b6909726b6c4b66e1772416fd91d0efb","Distressed urban areas; Neighboring networks of everyday life; Risk of social exclusion; Urban regeneration; Vulnerability indicators",
"A Spatial Analysis of Selected Categories of Offences in Krakow Based on Data from the National Safety Risk Map","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053899393&doi=10.1109%2fBGC-Geomatics.2018.00010&partnerID=40&md5=335a58874a9ab256394c9d942846e648","Data visualization; Geospatial analysis; Regression analysis; Security management; Statistical analysis","Crime; Data visualization; Geodesy; Maps; Regression analysis; Risk assessment; Safety engineering; Statistical methods; Surveying; Alcohol consumption; Geo-spatial analysis; Interactive maps; Kernel Density Estimation; Linear corrections; Poisson regression models; Security management; Spatial analysis; Spatial distribution"
"The Impact of Generalised Spatial Data on the Incidence Density of Selected Offences in Krakow","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053868244&doi=10.1109%2fBGC-Geomatics.2018.00068&partnerID=40&md5=ede043bdb103c468352741ea148fe923","Clustering methods; Data analysis; Data visualization; Geospatial analysis; Security management","Crime; Data reduction; Geodesy; Maps; Spatial variables measurement; Surveying; Clustering methods; Comparative analysis; Density distributions; Geo-spatial analysis; Kernel Density Estimation; Security management; Spatial analysis; Spatial cluster; Data visualization"
"Probabilistic Landslide risk assessment - Application to Eastern Rif (Morocco) [Evaluation probabiliste du risque glissement de terrain - Application au Rif oriental du Maroc]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042423775&doi=10.1051%2fmatecconf%2f201714902081&partnerID=40&md5=0e17907ebaae7013cb9bf792beca2476","Consequences; GIS; Landslide; Probabilistic mapping; Risk; Susceptibility","Geographic information systems; Landslides; Magnetic susceptibility; Mapping; Maps; Risks; Spatial variables measurement; Stability; Analysis models; Consequences; Landslide susceptibility; Probabilistic modeling; Risk intensities; Spatial analysis; Spatial resolution; Urban projects; Risk assessment"
"The contrast to the Urban Heat Island phenomenon to increase the urban comfort as an incentive to slow mobility. A study on the city of Parma","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061249749&doi=10.1201%2f9781351173360-31&partnerID=40&md5=4bb93f1b4719b96223415ddfb1933cdf",,"Atmospheric temperature; Climate change; Land use; Maps; Urban planning; Adaptation to climate changes; Green infrastructure; Rate increase; Rural and urban; Temperature changes; Urban comforts; Urban heat island; Urban regeneration; Landforms"
"The GIS for Urban analysis and risk map of archaeological site: The case of sphinxes avenue in Luxor","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060175867&doi=10.1007%2f978-3-319-65274-0_10&partnerID=40&md5=64e59f49b71de607dc1eb24c6f606623",,
"Modelling and analysis of the flood risk at Cavaillon City, Haiti","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055889920&doi=10.1051%2flhb%2f2018020&partnerID=40&md5=72953a2d172e038610c3d6a31fcb2bc8","Flood mapping; Flood scenarios; Inundation; One-dimensional model; Vulnerability","analytical hierarchy process; decision making; flooding; floodplain; GPS; hydraulics; one-dimensional modeling; photogrammetry; urban population; vulnerability; Haiti; Hispaniola"
"Defining Real-Time Flood Alerts with Multicriteria Analysis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048956851&doi=10.1061%2f9780784481431.004&partnerID=40&md5=be3913bf5925006315c298fa2629c94e","flood forecasting systems; flood risk map; multi criteria analysis","Catchments; Desalination; Environmental management; Flood control; Maps; Quality control; Risk assessment; Runoff; Soil conservation; Storms; Wastewater reclamation; Water conservation; Water management; Water supply; Watersheds; Weather forecasting; Flood forecasting; Flood risks; Forecasting error; Hydrological condition; Multi Criteria Analysis; Small catchment; Urban catchment; Water velocities; Floods"
"Assessing and Mapping Seismic Liquefaction Hazard, Vulnerability, and Risk of the Transportation Infrastructure of Mumbai City, India","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048889591&doi=10.1061%2f9780784481462.064&partnerID=40&md5=73a0efa8ea04636a36da971cef881e7b",,
"Urban heat risk mapping using multiple point patterns in Houston, Texas","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017498414&doi=10.1111%2frssc.12224&partnerID=40&md5=ac689462563600db460c6ece977b5049","Poisson point processes; Risk mapping",
"Quantitative risk mapping of urban gas pipeline networks using GIS","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032356375&doi=10.5194%2fisprs-archives-XLII-4-W4-319-2017&partnerID=40&md5=26341cb499a41f077c9fc7c3d2d82245","GIS; Quantitative risk; Risk mapping; Urban gas pipeline","Accidents; Failure analysis; Gases; Geographic information systems; Mapping; Maps; Natural gas; Natural gas pipelines; Pipelines; Remote sensing; Risk analysis; Risk assessment; Risks; Urban planning; Catastrophic effects; Gas pipeline networks; Pipeline failures; Quantitative risk; Quantitative risk assessment method; Risk mappings; Source of energy; Transmission pipelines; Urban growth"
"Flood disaster risk system at bengawan solo river in east Java region using fuzzy method","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034026469&doi=10.1109%2fELECSYM.2016.7861059&partnerID=40&md5=445f4fd4bdf40a3b5c39d923ca84ca36","fuzzy; risk map; river floods","Artificial intelligence; Decision support systems; Economics; Maps; Rivers; Economic activities; Flood disaster; fuzzy; Fuzzy methods; Risk maps; Risk systems; River floods; Urban infrastructure; Floods"
"Risk assessment of secondary transmission induced by imported malaria in Jiangxi Province","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049832145&doi=10.16250%2fj.32.1374.2016268&partnerID=40&md5=3e7f39a1f3addcad0fad87853c3acdd7","Imported; Jiangxi Province; Malaria; Risk assessment; Secondary transmission","Article; China; disease transmission; geographic distribution; high risk population; human; import disease; imported malaria; malaria; risk assessment; risk factor; secondary transmission; city; Delphi study; geographic information system; malaria; mosquito vector; parasitology; risk assessment; transmission; China; Cities; Delphi Technique; Geographic Information Systems; Humans; Malaria; Mosquito Vectors; Risk Assessment; Risk Factors"
"Seismic liquefaction hazard-vulnerability analysis and mapping of existing important buildings of Mumbai City, India","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045473107&partnerID=40&md5=e02392244c66cd3a4932d36e36af21f1","Liquefaction; Mumbai city; Risk maps; Seismic vulnerability","Earthquakes; Geotechnical engineering; Hazards; Liquefaction; Mapping; Maps; Risk analysis; Risk assessment; Risk perception; Sand; Soil mechanics; Soils; Building vulnerabilities; Earthquake magnitudes; Educational institutions; Liquefaction hazards; Mumbai city; Risk maps; Seismic vulnerability; Vulnerability analysis; Soil liquefaction"
"RISK-EU Method applied to the Algerian city of Arzew to assess exposure to earthquakes","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040183896&doi=10.1016%2fj.egypro.2017.11.202&partnerID=40&md5=c2d4e23c35b3678c94573f2318b30893","ARZEW; CTC; GIS; RISK EU; vulnerability","Damage detection; Geographic information systems; Geophysics; Maps; Risk assessment; Seismology; ARZEW; Geographical positions; Mediterranean areas; Mediterranean sea; Seismic activity; Tectonic plates; vulnerability; Vulnerability assessments; Earthquakes"
"Comparison and validation of spatial modeling of fire risks considering different prediction methods [ComparaÇÃo e validaÇÃo da modelagem espacial de riscos de incÊndios considerando diferentes mÉtodos de prediÇÃo]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037693282&doi=10.1590%2fs1982-21702017000400037&partnerID=40&md5=3bd9b8c931daa4e60b0db56f81b42e57","Fires; Geoprocessing; Risk maps; Validation","comparative study; decision making; fire management; GIS; map; model validation; prediction; software; spatial analysis; thematic mapping; Brazil; Joao Pessoa; Paraiba"
"Seismic risk assessment as a basic tool for emergency planning: “Paces” EU project","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031303087&doi=10.2495%2fDMAN170051&partnerID=40&md5=47707a6e48a33922d1ae6846ccbfd3b9","Casualties; Earthquake loss; Emergency planning; Emergency shelters; Evacuees; Preparedness; Risk management; Risk scenarios; Seismic risk assessment; Structural vulnerability",
"Coastal disaster risk assessment and designation of protection zoning in Taiwan using GIS","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031278633&doi=10.2495%2fCC170171&partnerID=40&md5=5a0fb37b6bed70fe364b6cb23c9629f0","Coastal zone management act; GIS; Hazard factor; Protection zone; Risk assessment; Vulnerability index",
"Preventive approach to reduce risk caused by failure of a rainwater drainage system: The case study of Corato (Southern Italy)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027122025&doi=10.1007%2f978-3-319-62395-5_18&partnerID=40&md5=649a1a94ce5200ed6e4103b3d8c54a63","Hydraulic infrastructure protection; Risk assessment; Risk map; Structural engineering; Urban drainage system","Maps; Public risks; Risk assessment; Structural design; Critical issues; Drainage systems; Infrastructure protection; Public offices; Risk maps; Spatialization; Urban drainage systems; Visual inspection; Drainage"
"HEC-RAS and GRASS evaluation models in identifying areas vulnerable to flooding in urban areas [Avaliação dos modelos HEC-RAS e GRASS na identificação de áreas vulneráveis a inundações em áreas urbanas]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019408384&doi=10.11137%2f2017_1_115_126&partnerID=40&md5=0bc5ed1d55749788d063160186105222","GIS; Hydraulics modeling; Urban floods forecast","algorithm; comparative study; flood forecasting; flooding; GIS; hydrological modeling; infiltration; return period; urban area; urbanization; vulnerability; watershed; Brazil; Minas Gerais; Patrocinio"
"Mapping the variability of carbonation progress using GIS techniques and field data: a case study of the Limassol district","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981262650&doi=10.1007%2fs11069-016-2509-4&partnerID=40&md5=0091d7f683742c748dcb3bf9ef1a6370","Carbonation; Corrosion risk; Field measurements; GIS; RC buildings","building; concrete structure; corrosion; GIS; reinforced concrete; reinforcement; steel"
"Public health risk assessment tool: Strategy to improve public policy framework for onsite wastewater treatment systems (OWTS)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964292663&doi=10.2166%2fwashdev.2016.081&partnerID=40&md5=599a7dec2401ff13602ac6461dfa99e8","Legislation; Onsite wastewater treatment system; Public health; Public policy; Risk assessment; Standards",
"Disaster risk management in urban master plans in three municipalities of the coastal area of Pará State, Brazil [Gestão de risco de desastres em planos diretores de tres municípios da zona costeira do estado do Pará, Brasil]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007306635&doi=10.5894%2frgci613&partnerID=40&md5=3357d83d0733a1256de73f8304fde894","Coastal erosion; Management tool; Natural hazards; Vulnerabilities",
"Accuracy Assessment of Very High-Resolution Multispectral Images Derived Data for River Flow Modelling","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84997776971&doi=10.1016%2fj.proeng.2016.08.785&partnerID=40&md5=c621a271768e28e7b98b33a4bbdb54f6","hydrodynamic river modelling; multispectral imagery; remote sensing; river flow modelling; vegetation indices","Disaster prevention; Disasters; Floods; Flow of water; Fluid dynamics; Geographic information systems; Hydrodynamics; Hydrology; Image reconstruction; Maps; Remote sensing; Rivers; Stream flow; Urban planning; Hydrological modeling; Hydrological modelling; Multi-spectral imagery; Multispectral satellite image; Remote sensing images; River flow; River modelling; Vegetation index; Risk assessment"
"Damage assessment in buildings affected by subsidence using SAR data and interferometric stacking techniques in Rome","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957633330&doi=10.1109%2fAPSAR.2015.7306293&partnerID=40&md5=7b6700c5064d1262b760b27ac2ccf947","building model; damage assessment; ground settlements; remote sensing; risk map; SAR Interferometry; stacking techniques","Damage detection; Interferometry; Maps; Radar; Remote sensing; Risk assessment; Risk management; Subsidence; Building model; Damage assessments; Ground settlement; Risk maps; SAR interferometry; stacking techniques; Synthetic aperture radar"
"Multi-risk assessment of cuneo province road network","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923543040&doi=10.1007%2f978-3-319-09060-3_117&partnerID=40&md5=42c7aebc5bc2a1bd4e41aa33192c0c47","GIS; Multi-risk; Natural hazard; Roads; Vulnerability","Avalanches (snowslides); Deforestation; Floods; Geographic information systems; Hazards; Highway administration; Landslides; Maps; Risk management; Roads and streets; Scheduling; Hazard Assessment; Management procedures; Natural events; Natural hazard; Prevention plans; Roads; Scheduling activities; Vulnerability; Risk assessment"
"A dengue location-contraction risk calculation method for analyzing disease-spread","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922570841&doi=10.3233%2f978-1-61499-472-5-396&partnerID=40&md5=e0aac606dc7885617e39351d364728d7","contagious place; Dengue; population density; risk control; weighting method","Climate change; Information theory; Land use; Maps; Population distribution; Population dynamics; Population statistics; Viruses; contagious place; Dengue; Population densities; Risk controls; Weighting methods; Risk assessment"
"Comparison of two flood risk assessment methods in the case of the Turiec River, Slovakia","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922274406&doi=10.14712%2f23361980.2014.22&partnerID=40&md5=bd2d0f9f03d2dd9e435dc70a810508b5","Flood hazard map; Flood risk assessment; Flood risk map; HEC-RAS; Turiec","flood control; flooding; hazard assessment; risk assessment; threshold; Slovakia; Turiec River"
"Geotechnical analysis and evaluation for filling and under filling materials on the open pit mine lands named Yeniköy, Akpi{dotless}nar and Aǧaçli{dotless} Region (Istanbul) [Istanbul i̇li Yeniköy-Akpi{dotless}nar-Aǧaçli{dotless} yöresi açi{dotless}k ocak maden alanlari{dotless}ndaki dolgu ve dolgu alti{dotless} materyallerin jeoteknik analizi ve deǧerlendirmesi]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901783749&partnerID=40&md5=3fd97f697b7f946658fe9cec50754980",,"Filling; Forestry; Maps; Materials; Recreation centers; Silver; Urban growth; Coarse-grained materials; Engineering project; Fine grained soil; Geotechnical analysis; Geotechnical investigations; Penetration resistances; Undisturbed sample; Urban construction; Open pit mining; Filling; Forestry; Maps; Materials; Silver"
"Application of fuzzy logic in prediction of fire in João Pessoa City - Brazil","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901755280&doi=10.1007%2f978-3-642-41908-9_33&partnerID=40&md5=48e8ccb367a0863542431a97137ddf1f","Fire; GIS; Risk maps","Agriculture; Ecosystems; Fires; Fuzzy logic; Maps; Natural resources management; Resource allocation; Economic damages; Fire risks; Multi criteria decision making; Risk maps; Thematic maps; Geographic information systems"
"Groundwater vulnerability risk maps using GIS and DRASTIC index method for Jeddah city, western Saudi Arabia","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874994733&doi=10.4197%2fEar.23-2.4&partnerID=40&md5=540ac25360a8e647a4f1401477a7ec1a","DRASTIC index; GIS; Groundwater vulnerability; Jeddah; Saudi Arabia",
"A novel analysis of COVID 19 risk in India incorporating climatic and socioeconomic Factors","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101328758&doi=10.1016%2fj.techfore.2021.120679&partnerID=40&md5=ab180056937b46adb90370a8431360d6","Climate; COVId 19; India; Nonstationary analysis; Risk; Socioeconomic","Decision making; Factor analysis; Maps; Wind; Climate variables; Climatic factors; Decision makers; Extreme value analysis; Non-stationarities; Rural and urban; Socio-economic factor; Socio-economic vulnerability; Risk assessment"
"Flood hazard risk evaluation using fuzzy logic and weightage-based combination methods in geographic information system","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099787410&doi=10.24200%2fsci.2018.21037&partnerID=40&md5=0750ff19e7c1be31c4170857f9303644","Flood; Fuzzy logic; Geographic Information System (GIS); Multi-criteria environment; Weighted linear combination; Weights; Zoning","Calibration; Computer circuits; Floods; Geographic information systems; Hazards; Information systems; Information use; Land use; Maps; Membership functions; Population distribution; Population dynamics; Population statistics; Calibration tests; Combination method; Effective variables; Fuzzy environments; Fuzzy membership function; Geographic information; Manning's coefficients; Population densities; Fuzzy logic; flood; fuzzy mathematics; GIS; hazard assessment; risk assessment"
"Sea level rise and coastal impacts: Innovation and improvement of the local urban plan for a climate-proof adaptation strategy","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100625312&doi=10.3390%2fsu13031565&partnerID=40&md5=c8891d502abc1b622da476dee366f76f","Climate change; Coastal flooding; Local adaptation strategy; Local Urban Plan; Risk; Sea level rise; SLR projections; Sustainability; Urban planning; Urban resilience",
"Modelling agricultural land abandonment in a fine spatial resolution multi-level land-use model: An application for the EU","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099317460&doi=10.1016%2fj.envsoft.2020.104946&partnerID=40&md5=1404a3899319f4bdd243648c9aa9e2e1","Agricultural land abandonment; EU Reference scenario; European risk map; Territorial modelling; Validation","Agricultural robots; Investments; Reforestation; Spatial distribution; Abandoned farmland; Agricultural abandonments; Agricultural land; Land abandonments; Land use modelling; Policy intervention; Spatial resolution; Urban expansion; Land use"
"Tropical cyclone risk mapping for a coastal city using geospatial techniques","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098946775&doi=10.1007%2fs11852-020-00788-y&partnerID=40&md5=53c23c4ecb88ff512b4a3146eebe06c3","Coastal environment; Inundation; Model; Risk zone; Storm surge","climate change; coastal zone; GIS; mapping; return period; sea level change; spatial analysis; storm surge; tropical cyclone; Bangladesh; Chittagong [Bangladesh]; Cox's Bazar"
"Fatality risk estimation for industrialized urban areas considering multi-hazard domino effects triggered by earthquakes","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095452714&doi=10.1016%2fj.ress.2020.107287&partnerID=40&md5=a4198507063ec9060d7fe5ab99656224","Domino effects; Fatality risk; Industrialized urban area; Multi-hazard risk assessment; Seismic risk","Earthquakes; Hazardous materials; Hazards; Maps; Monte Carlo methods; Annual probabilities; Area of interest; Built environment; Chemical consequences; Environmental problems; Industrial facilities; Loss of containment; Probabilistic models; Risk perception"
"Assessing and zoning of typhoon storm surge risk with a geographic information system (GIS) technique: A case study of the coastal area of Huizhou","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100692800&doi=10.5194%2fnhess-21-439-2021&partnerID=40&md5=f7773d2ec0f1d91fd4066dae6d5c42fa",,
"Urbanization impact on landscape patterns in cultural heritage preservation sites: a case study of the complex of Huế Monuments, Vietnam","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100789363&doi=10.1007%2fs10980-020-01189-0&partnerID=40&md5=9a5fedb70a15def328ebef986399ed23","Complex of Huế monuments; Landscape metrics; Outstanding universal value (OUV); Remote sensing; Risk assessment; Urbanization",
"Flood Damage Assessment Using River Water Levels – A Case Study of a Town Located in the North Mazovian Lowland (Poland)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099616436&doi=10.12911%2f22998993%2f1310&partnerID=40&md5=7b69fecc1fcd176a5a4eb7ffb0cd8989","financial losses; flood hazard maps; flood risk maps; floods",
"Evaluation of a machine-based learning method to estimate the rate of nitrate penetration and groundwater contamination","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098884725&doi=10.1007%2fs12517-020-06257-y&partnerID=40&md5=d64fdaf448ef8ee460811adadceed36c","Boosted regression trees; Generalized linear model; Mashhad plain; Support vector machine; Vulnerability","concentration (composition); environmental risk; groundwater pollution; nitrate; probability; risk assessment; support vector machine; vulnerability; Iran; Mashhad; Razavi Khorasan; Varanidae"
"A new era of flood control strategies from the perspective of managing the 2020 Yangtze River flood","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098138570&doi=10.1007%2fs11430-020-9699-8&partnerID=40&md5=079bbab943674421eed2384dc947b9b4","Non-engineering measures; Protection of wetlands and shoals; The 2020 Yangtze River flood; Three Gorges Dam; Yangtze River Flood Control System","Catchments; Climate change; Disasters; Ecosystems; Flood control; Flood insurance; Lakes; Maps; Reservoirs (water); Risk assessment; Risk management; Rivers; Water levels; Control strategies; Ecosystem services; Engineering measures; Flood risk management; Insurance policies; Three Gorges Dam; Upper Yangtze River; Yangtze River basin; Floods; disaster management; flood control; flood damage; flood frequency; strategic approach; water level; wetland; China; Hubei; Three Gorges Dam; Yangtze River"
"Urbanization impacts on flash urban floods in Bodrum Province, Turkey","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097153158&doi=10.1080%2f02626667.2020.1851031&partnerID=40&md5=d5468d1e5b80a87b77c7e59ac24da9bd","flood hazard risk mapping; geographical information systems (GIS); multi-criteria decision-making (MCDM); NRCS-CN method; urban flood management","Conservation; Decision making; Flood control; Maps; Flood risk maps; Multi-criteria decision-making models; Natural resources conservation services; Satellite images; Soil surfaces; Stormwaters; Urban floods; Urbanization impact; Floods"
"Identifying geographic areas at risk of rubella epidemics in Japan using seroepidemiological data","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096637915&doi=10.1016%2fj.ijid.2020.09.1458&partnerID=40&md5=4626144b199e98247017e822f6b75ce3","Epidemiology; Importation; Rubella virus; Statistical model; Travel; Vaccination",
