Title,Link,Author Keywords,Index Keywords
"Spatio-temporal dynamics of water-related disaster risk in the Yangtze River Economic Belt from 2000 to 2015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086088807&doi=10.1016%2fj.resconrec.2020.104851&partnerID=40&md5=8994db03a25bbb1281582bc40c3921af","Multiple index system; Risk assessment model; Risk management; Water-related disaster; Yangtze River Economic Belt","Agglomeration; Climate change; Disasters; Economics; Hazards; Rivers; Sustainable development; Disaster risk reductions; Environmental damage; Human activities; Risk assessment models; Spatio-temporal dynamics; Urban agglomerations; Water resource securities; Yangtze river delta; Risk assessment; climate change; disaster management; human activity; risk assessment; spatiotemporal analysis; sustainable development; Article; China; climate change; disaster; ecosystem resilience; environmental exposure; environmental impact assessment; environmental monitoring; hazard assessment; precipitation; risk assessment; risk management; river ecosystem; trend study; urban area; Chengdu; China; Chongqing; Sichuan; Yangtze River"
"Coping and adaptation strategies and institutional perceptions of hydrological risk in an urban Amazonian city","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079147674&doi=10.1111%2fdisa.12414&partnerID=40&md5=9dfe1bd72678b5bc461ec514b170025a","disaster; flood; hazard; prevention; risk management","adaptive management; coping strategy; disaster management; flood; hazard assessment; hydrology; neighborhood; perception; risk assessment; stakeholder; urban area; Amazonia; Brazil; Para [Brazil]; Santarem [Para]; article; Brazil; disaster; flooding; interview; investment; neighborhood; perception; private sector; risk management"
"Community perception, response and adaptation strategies towards flood risk in a traditional African city","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085303943&doi=10.1007%2fs11069-020-04052-2&partnerID=40&md5=cadab0cad5074491ee444bffdac932d6","Adaptation; Cities; Flood; People; Perception; Response; Risk","adaptation; flooding; local participation; perception; risk assessment; strategic approach; sustainable development; traditional knowledge; urbanization; Katsina; Nigeria"
"How different surrounding environments influence the characteristics of flash flood-mortality: The case of the 2017 extreme flood in Mandra, Greece","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083495340&doi=10.1111%2fjfr3.12613&partnerID=40&md5=fe3ed69fb261c649dd31c7d4a7f8a992","behaviour; fatalities; flash floods; flood mortality; loss-of-life; surroundings","extreme event; flash flood; flood damage; hydrological response; mortality; spatiotemporal analysis; storm; urban area; Greece"
"Optimal Operation of Multi-reservoir System for Hydropower Production Using Particle Swarm Optimization Algorithm","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088044217&doi=10.1007%2fs11269-020-02583-8&partnerID=40&md5=38310ffba2431012f87b7729225790b3","Badush Reservoir; Hydropower generation; Iraq; Mosul Reservoir; Multi-reservoir system; Optimization model; Particle swarm; Tigris River","Flood control; Floods; Hydroelectric power; Hydroelectric power plants; Particle swarm optimization (PSO); Reservoir management; Risk management; Flood risk management; Hydro power production; Hydro-power generation; Hydroelectric generation; Multi-reservoir systems; Optimal operation policy; Particle swarm optimization algorithm; Particle swarm optimization models; Reservoirs (water); algorithm; annual variation; electricity generation; flood control; hydroelectric power; optimization; water storage; Iraq; Mosul Reservoir; Ninawa"
"Dynamic Reputation Incentive Mechanism for Urban Water Environment Treatment PPP Projects","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085728373&doi=10.1061%2f%28ASCE%29CO.1943-7862.0001879&partnerID=40&md5=8e6d18e162160e6fd07e4cbacaa3a082","Explicit reputation; Implicit reputation; Incentive mechanism; Public-private partnership (PPP); Urban water environment treatment","Risk management; Water treatment; Conflicts of interest; Development and applications; Incentive contracts; Incentive mechanism; Operational efficiencies; Public private partnerships; Reputation mechanism; Urban water environments; Dynamics"
"Using silicone rubber and polyvinylchloride as equilibrium passive samplers for rapid and sensitive monitoring of pyrethroid insecticides in aquatic environments","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083489171&doi=10.1016%2fj.scitotenv.2020.138797&partnerID=40&md5=4b1ef53472a5793d37d51e0b41364cf1","Bioavailable concentration; Equilibrium passive sampling; Polyvinylchloride; Pyrethroids; Silicone rubber","Aquatic organisms; Biochemistry; Indicators (chemical); Insecticides; Risk management; Rubber; Silicone rubber; Silicones; Thin films; Chemical concentrations; Equilibrium partitioning; Equilibrium passive samplers; Freely dissolved concentration; Hydrophobic contaminants; Octanol-water partition coefficient; Performance reference compounds; Pyrethroid insecticide; Polyvinyl chlorides; octanol; polyvinylchloride; pyrethroid; silastic; water; aquatic environment; bioavailability; concentration (composition); partition coefficient; plastic; pollution monitoring; polymer; pyrethroid pesticide; rubber; sampling; silicon; streamwater; urban area; water quality; absorption; aquatic environment; Article; bioavailability; calibration; concentration (parameter); environmental monitoring; kinetics; measurement; partition coefficient; performance reference compound; priority journal; river; runoff; sensitivity analysis; water pollution"
"Flood exposure analysis of road infrastructure – Comparison of different methods at national level","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083345727&doi=10.1016%2fj.ijdrr.2020.101548&partnerID=40&md5=25199b1a916bd67f46781d3e6104c7d9","Edge betweenness centrality; Flood exposure; Road area; Road network; Spatial comparison; Spatial network analysis",
"Estimation of mosquito-borne and sexual transmission of zika virus in Australia: Risks to blood transfusion safety","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088679422&doi=10.1371%2fjournal.pntd.0008438&partnerID=40&md5=60a42507484319625b77b3c0dd936543",,"Aedes aegypti; Aedes albopictus; Article; Australia; basic reproduction number; blood safety; blood transfusion; disease transmission; environmental factor; geographic distribution; human; incubation time; mosquito vector; population density; risk factor; risk management; sensitivity analysis; sexual transmission; virus transmission; Zika virus; Aedes; animal; biological model; blood; blood donor; communicable disease; epidemic; physiology; public health; reproducibility; sexually transmitted disease; virology; Zika fever; Zika virus; Aedes; Animals; Australia; Blood Donors; Blood Safety; Communicable Diseases, Emerging; Disease Outbreaks; Humans; Models, Biological; Mosquito Vectors; Public Health; Reproducibility of Results; Sexually Transmitted Diseases, Viral; Zika Virus; Zika Virus Infection"
"How does a public health emergency motivate people’s impulsive consumption? An empirical study during the covid-19 outbreak in china","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087833518&doi=10.3390%2fijerph17145019&partnerID=40&md5=199db3cea40909774ebd0578091a9f6d","COVID-19; Impulsive consumption; Materialism; Perceived control; Public health emergency","consumption behavior; COVID-19; empirical analysis; epidemiology; public health; respiratory disease; adult; anxiety; Article; China; consumer attitude; coronavirus disease 2019; decision making; disaster planning; distress syndrome; epidemic; fear; female; government; human; impulsiveness; major clinical study; male; medical research; motivation; pandemic; purchasing; risk management; satisfaction; structural equation modeling; Betacoronavirus; China; consumer attitude; Coronavirus infection; empirical research; virus pneumonia; China; Adult; Betacoronavirus; China; Consumer Behavior; Coronavirus Infections; Empirical Research; Female; Humans; Impulsive Behavior; Male; Pandemics; Pneumonia, Viral"
"Identifying the underlying risk factors of local communities in Chile","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087312524&doi=10.1108%2fDPM-04-2020-0105&partnerID=40&md5=b12362795660c25a9d9a5601db241c43","Climate change adaptation; Local governance; Risk assessment; Risk governance; Vulnerability assessment",
"Loss assessment for sustainable industrial infrastructure: Focusing on bridge construction and financial losses","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087903907&doi=10.3390%2fsu12135316&partnerID=40&md5=e5f82cd8d70ab61b1c35781f9c45f313","Bridge construction; Insurance; Quantitative loss assessment; Sustainable risk management","assessment method; bridge construction; economic development; finance; foundation; management practice; risk factor; sustainability; urban growth; Korea"
"Monitoring land surface deformation associated with gold artisanal mining in the Zaruma City (Ecuador)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087542165&doi=10.3390%2frs12132135&partnerID=40&md5=84990fe02bc38e15c801e5fb6f4a4e99","DinSAR; Mining subsidence; Risk management","Crime; Ore deposits; Risk management; Subsidence; Surface measurement; Synthetic aperture radar; D-InSAR techniques; Differential interferometric synthetic aperture radars; Historical centers; Surface deformation; Temporal development; Terrain deformation; Underground mining; Underground mining activities; Deformation"
"Integrated and Sustainable Management of Post-industrial Coasts","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087294749&doi=10.3389%2ffenvs.2020.00086&partnerID=40&md5=5d4fcc0cc74697c752f412bfa15214b7","brownfield; coastal landfill sites; coastal management; gentle remediation options; phytomanagement; risk management; sustainability linkage; sustainable remediation",
"A framework of resilience development for poor villages after the wenchuan earthquake based on the principle of ""build back better""","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086926295&doi=10.3390%2fsu12124979&partnerID=40&md5=f5e10ba955003b68a8021f708db55436","Natural disasters; Poor villages; ""Build back better""; Recovery and reconstruction; Resilience development","climate change; disaster; financial policy; risk assessment; Sichuan earthquake 2008; socioeconomic conditions; standard (regulation); sustainable development; village; vulnerability"
"Modeling the transition behaviors of PM10 pollution index","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086567532&doi=10.1007%2fs10661-020-08376-1&partnerID=40&md5=39e7fd30be6afef85ec7afac1f0a3433","Air pollution modeling and assessment; Markov chain; PM10 behaviors","Pollution; Risk management; Stochastic models; Stochastic systems; Environmental risk managements; Ergodic property; Higher-order Markov chains; Long-term behavior; Markov chain models; Particulate Matter; Stochastic behavior; Transition behavior; Markov chains; atmospheric modeling; atmospheric pollution; Markov chain; particulate matter; risk assessment; stochasticity; air pollution; article; Malaysia; Markov chain; air pollutant; air pollution; city; environmental monitoring; particulate matter; Malaysia; Air Pollutants; Air Pollution; Cities; Environmental Monitoring; Malaysia; Particulate Matter"
"Flood risk and imprudence of planning in Extremadura, Spain","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084824526&doi=10.1016%2fj.landusepol.2019.104092&partnerID=40&md5=db858bcdbab57165d9cf169580747077","Homesteads; Risk of flooding; Rivers; Spain",
"Conceptual Design Framework for Coastal Flood Best Management Practices","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083571193&doi=10.1061%2f%28ASCE%29WR.1943-5452.0001224&partnerID=40&md5=9612b47976fbebcfeb0fcd63176b0c13","Best management practices (BMPs); Cost-effective; Flood inundation; Flow-vegetation interaction; Green-gray strategies","Conceptual design; Cost effectiveness; Ecology; Flood control; Porous materials; Risk management; Rivers; Vegetation; Best management practice (BMPs); Best management practices; Ecological characteristics; Flood risk management; Flow through porous medias; Green infrastructure; Hydrologic modeling; Infrastructure design; Floods; best management practice; coastal protection; coastal zone; conceptual framework; flood control; levee; risk assessment; river bank; urban area; urban planning; vulnerability; New York [United States]; United States; Westchester County"
"Crowdsourcing and interactive modelling for urban flood management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080119878&doi=10.1111%2fjfr3.12602&partnerID=40&md5=df83e7f4b638873596dc8f1e502b2169","disaster risk reduction; hydraulic modelling; public engagement; urban drainage","flood; flood control; modeling; participatory approach; stakeholder; vulnerability; Dar es Salaam"
"Stakeholder engagement in the management of indoor radon exposures","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087871661&doi=10.1051%2fradiopro%2f2020038&partnerID=40&md5=14e28ae2d165df8a068243bb5e779afa","ENGAGE; Indoor radon; Radiation protection culture; Radon action plan; Stakeholder engagement","Energy conservation; Health risks; Indoor air pollution; Risk management; Energy saving policies; Holistic approach; In-buildings; Indoor radon; Lung Cancer; Regional levels; Stakeholder engagement; Stakeholder participation; Radon"
"Addressing pluvial flash flooding through community-based collaborative research in Tijuana, Mexico","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085929082&doi=10.3390%2fW12051257&partnerID=40&md5=fe7d6c3c980a3e5f61085d237edbdd78","Co-production; Collaborative modeling; Community; Flooding; Pluvial","Decision making; Developing countries; Global warming; Hazards; Risk management; Collaborative model; Collaborative research; Community based research; Emergency management; Flood hazard maps; Hydrodynamic model; Intense precipitation; Rapid urbanizations; Floods; decision making; flash flood; flood; flooding; global warming; hydrodynamics; precipitation intensity; urban area; urbanization; Baja California [(STT) Mexico]; Mexico [North America]; Tijuana"
"Risk communication and adaptive behaviour in flood-prone areas of Austria: A Qmethodology study on opinions of affected homeowners","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085714402&doi=10.1371%2fjournal.pone.0233551&partnerID=40&md5=28d2e689d2f85d2c01f944fc4c96e518",,"adaptive behavior; adult; article; Austria; decision making; human; resident; risk management; self concept; semi structured interview; social learning; urban area; aged; Austria; coping behavior; female; flooding; interpersonal communication; male; middle aged; risk management; Adaptation, Psychological; Adult; Aged; Austria; Communication; Female; Floods; Humans; Male; Middle Aged; Risk Management"
"Drought risk assessment of spring maize based on APSIM crop model in Liaoning province, China","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077708833&doi=10.1016%2fj.ijdrr.2020.101483&partnerID=40&md5=d0681212c6c3c6a9503b5dcc9d3f453a","APSIM crop model; Crop water deficit; Drought risk assessment; Yield loss due to drought",
"Assessing resilience against floods with a system dynamics approach: a comparative study of two models","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083769258&doi=10.1108%2fIJDRBE-02-2020-0013&partnerID=40&md5=93266f5c7b4284b7dc007754d81621af","Flooding; Knowledge sharing; Modelling; Natural disasters; System Dynamics; Urban resilience","assessment method; comparative study; environmental indicator; environmental modeling; flood; flood control; governance approach; planning practice; regulatory approach; urban area; vulnerability"
"Demographic and environmental factors associated with baylisascaris procyonis infection of raccoons (Procyon lotor) in Ontario, Canada","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082881451&doi=10.7589%2f2019-06-153&partnerID=40&md5=86cd498053b9b5173b63daa5a2931156","Baylisascaris procyonis; Environment; Host; Human land use; Procyon lotor; Raccoon; Risk factor; Urbanization",
"Organizational challenges in the management of point-of-care diagnostics in healthcare facilities","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082189762&doi=10.1515%2flabmed-2020-0008&partnerID=40&md5=db286e9b0004edc5022757d96ebf2a61","best practice of POCT; POCT; POCT devices","Article; clinical competence; compliance (physical); health care facility; health care organization; human; information processing; leadership; medical documentation; miniaturization; patient care; patient safety; point of care testing; quality control; reference value; risk management; training"
"From the urban metabolism to the urban immune system","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067700226&doi=10.1111%2fjiec.12919&partnerID=40&md5=c052b54281747ba9a68832f5251c11f7","industrial ecology; material flow analysis (MFA); resilience and adaptation to climate change; sustainable urban systems; urban immune system; urban metabolism","Ecology; Immune system; Industrial research; Risk management; Sustainable development; Adaptation to climate changes; Industrial ecology; Material flow analysis; Sustainable urban systems; Urban metabolisms; Climate change; climate change; ecosystem resilience; immune system; industrial ecology; risk assessment; sustainability; urban area"
"Spatio-temporal responses of urban road traffic and human activities in an extreme rainfall event using big data [基于大数据的极端暴雨事件下城市道路交通及人群活动时空响应]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084959077&doi=10.11821%2fdlxb202003005&partnerID=40&md5=6917ec27014a529b5e63c8b3eb118000","Anomaly detection; Big data; Heavy rainfall; Human activity; Road traffic; Urban flood","Anomaly detection; Big data; Climate change; Emergency services; Flood control; Floods; Highway administration; Location; Population statistics; Rain; Risk management; Roads and streets; Time series; Anomaly detection methods; Global climate changes; Mobile phone locations; Rainfall distribution; Real-time traffic conditions; Response characteristic; Time series decomposition; Urban sustainable development; Traffic congestion; climate change; data set; detection method; extreme event; human activity; precipitation (climatology); rainfall; road traffic; spatiotemporal analysis; traffic congestion; Beijing [China]; China"
"Assessment and Spatial Characteristics Analysis of Human Health Risk of Heavy Metals in Cultivated Soil [耕地土壤重金属健康风险空间分布特征]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080993574&doi=10.13227%2fj.hjkx.201908163&partnerID=40&md5=d7bebd3389776b58bb6b71f441ecc8f8","Cultivated land; Geographical detector; Human health risk; Rank-size theory; Soil heavy metals","Cadmium; Chromium; Diseases; Health risks; Land use; Lead; Risk assessment; Risk management; Soil pollution control; Soils; Spatial variables measurement; Average concentration; Cultivated lands; Human health risks; Rank-size theory; Soil contamination; Soil heavy metals; Spatial characteristics; Spatial differentiation; Soil pollution; heavy metal; adult; child; China; city; environmental monitoring; human; risk assessment; soil; soil pollutant; Adult; Child; China; Cities; Environmental Monitoring; Humans; Metals, Heavy; Risk Assessment; Soil; Soil Pollutants"
"Mini-hydro power plant for the improvement of urban water-energy nexus toward sustainability - A case study","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076253138&doi=10.1016%2fj.jclepro.2019.119416&partnerID=40&md5=979f741057dc45a34631d1c76278435e","Clean blue energy; Flood risk management; Mini-hydro; Urban ecology; Urban regeneration; Water management","Biodiversity; Ecology; Flood control; Floods; Hydroelectric power; Land use; Plants (botany); Risk management; Sustainable development; Water management; Ecological approaches; Flood risk management; Freshwater ecosystem; Low impact development; Mini-hydro; Urban ecology; Urban regeneration; Urban water management; Hydroelectric power plants"
"A conceptual framework for developing solutions that organise social media information for emergency response teams","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066634861&doi=10.1080%2f0144929X.2019.1621933&partnerID=40&md5=dd6254ff84f20ca65c97a59d9acfc95a","conceptual framework; Emergency; emergency response; situational awareness; social media","Classification (of information); Decision making; Information management; Risk management; Social networking (online); Conceptual frameworks; Emergency; Emergency response; Situational awareness; Social media; Emergency services; article; awareness; California; conceptual framework; coordination; earthquake; emergency; human; Mexico City; simulation; social media"
"Risk Modelling in Urban Coastal Areas to Support Adaptation to Climate Change and Extreme Weather Events: Early Warning, Emergency Planning and Risk Management Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085478493&doi=10.2112%2fSI95-153.1&partnerID=40&md5=d11ba69098a4671b36c9933ad9780f46","coastal inundation; Costa da Caparica; Portugal; risk forecasting and warning; Wave overtopping","climate change; coastal zone; dune; extreme event; overtopping; risk assessment; sea level change; urban area; Atlantic Ocean; Portugal"
"Analysing flash flood risk perception through a geostatistical approach in the village of Navaluenga, Central Spain","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078063723&doi=10.1111%2fjfr3.12590&partnerID=40&md5=83f6c8b6bc8d1ec1ca2d2ec350171b04","flash flood; natural flood management; resilience; risk communication","flash flood; flood; flood control; geostatistics; natural hazard; risk perception; spatial variation; village; Avila [Castilla y Leon]; Castilla y Leon; Navaluenga; Spain"
"Worst-case tsunami scenario in Cartagena Bay, central Chile: Challenges for coastal risk management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076254038&doi=10.1016%2fj.ocecoaman.2019.105060&partnerID=40&md5=6b8cdcae7566e254e983c9c6f44a293e","Coast; Coastal zone management; Natural disasters; Natural risk; Territorial planning; Vulnerability","Coastal engineering; Coastal zones; Disasters; Earthquakes; Floods; Principal component analysis; Regional planning; Risk management; Tsunamis; Urban planning; Coastal zone management; Natural disasters; Natural risks; Territorial planning; Vulnerability; Risk perception; census; coastal zone management; extreme event; natural disaster; principal component analysis; risk assessment; socioeconomic status; territorial planning; urban design; vulnerability; Bolivar [Colombia]; Cartagena Bay; Chile; Colombia"
"Research on risk sharing of PPP+EPC sewage treatment project based on bargaining game mode","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088703438&partnerID=40&md5=e15eabfe425009617ea6ffc38cc3902b","Bargaining game; PPP+EPC mode; Sewage treatment; Tripartite risk sharing","bargaining; management practice; project assessment; risk assessment; sewage treatment"
"A flood riskmanagement programofwadi bayshdam on the downstream area: An integration of hydrologic and hydraulicmodels, Jizan region, KSA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081243053&doi=10.3390%2fsu12031069&partnerID=40&md5=9bac3588e6cb3a0da3833c79dcd40a8d","Baysh; Dam failure; Flood hazard; Inundation; KSA; Management","agricultural land; climate change; dam failure; drinking water; environmental protection; flooding; hazard management; hydrological modeling; precipitation (climatology); risk assessment; safety; warning system; Jizan [Saudi Arabia]; Red Sea; Saudi Arabia; Wadi Baysh"
"What are the current ‘top five’ perceived educational needs of Irish general practitioners?","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067837149&doi=10.1007%2fs11845-019-02047-y&partnerID=40&md5=71cf8fcd2f5806694673cd0e0b897d35","Continuing medical education; Continuing professional development; Education needs; General practice","adult; analgesia; Article; behavior change; body weight loss; body weight management; cannulation; child growth; child nutrition; chronic disease; clinical audit; cognitive behavioral therapy; communication skill; confidentiality; continuing education; coping behavior; cryotherapy; dermatology; electrocardiogram; emergency care; emporiatrics; evidence based practice; exercise; female; financial management; forensic medicine; gastroenterology; general practice; general practitioner; geriatrics; health care cost; health care policy; health promotion; hospital care; human; immunology; Ireland; leadership; legal liability; lifestyle modification; male; medical education; medical error; medical literature; men's health; mental health; middle aged; minor surgery; needs assessment; nephrology; neurology; obesity; occupational medicine; ophthalmology; orthopedics; otorhinolaryngology; palliative therapy; patient advocacy; patient safety; pediatrics; practice guideline; preventive health service; professional competence; professional development; psychiatry; questionnaire; rheumatology; risk management; rural area; self care; sexually transmitted disease; sports medicine; stress management; substance abuse; teamwork; time management; urban area; vaccination; women's health; education; general practitioner; learning; medical education; Education, Medical, Continuing; Female; General Practice; General Practitioners; Humans; Ireland; Learning; Male; Needs Assessment; Surveys and Questionnaires"
"Integrated sea storm management strategy: The 29 October 2018 event in the Adriatic Sea","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078294001&doi=10.5194%2fnhess-20-73-2020&partnerID=40&md5=585ecc58c1b8d91927fdbb65a4f6927a",,"coastal zone management; early warning system; forecasting method; integrated approach; risk assessment; storm; storm damage; strategic approach; Adriatic Sea; Mediterranean Sea; Emilia"
"Disrupting risk governance? A post-disaster politics of inclusion in the urban margins","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097376848&doi=10.17645%2fup.v5i3.3210&partnerID=40&md5=d10e6784d9f413278a262c75c25f3d35","Inclusive cities; Jacques Rancière; Post-disaster; Risk management; Urban governance; Urban politics",
"Resilient urban form to pandemics: Lessons from COVID-19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091579937&doi=10.34171%2fmjiri.34.71&partnerID=40&md5=e6907279edc321c351b61957ddda8892","COVID-19; Disaster risk management (DRM); Pandemic resilient urban form; Urban planning and design",
"Risk Assessment Model for UAV Cost-Effective Path Planning in Urban Environments","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090339446&doi=10.1109%2fACCESS.2020.3016118&partnerID=40&md5=8066a6a2b64c6105543f5e5f9451ede3","path planning; risk assessment model; risk cost map; Unmanned aerial vehicle; urban environments","Aircraft accidents; Antennas; Cost benefit analysis; Cost effectiveness; Risk management; Sensitivity analysis; Unmanned aerial vehicles (UAV); Urban planning; Collision probability; Complex urban environments; Comprehensive risks; Cost effective paths; Distance-based methods; Optimal coefficient; Path planning method; Risk assessment models; Risk assessment"
"Integrated landslide disaster risk management (ILDRiM): the challenge to avoid the construction of new disaster risk","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090023454&doi=10.1080%2f17477891.2020.1810609&partnerID=40&md5=56967ba2cfc83103ca5e55b2699aa0d8","exposure; informed risk governance; Integrated landslide disaster risk management ILDRiM; socio-natural landslides; vulnerability",
"Big Data and Emergency Management: Concepts, Methodologies, and Applications","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089757835&doi=10.1109%2fTBDATA.2020.2972871&partnerID=40&md5=20a72cd4a8f1783b218ef3ab91b4fec0","Big Data; Communication networks; Disaster Informatics; Emergency Management; Emergency services; Mathematical model; Remote sensing; Sensors; Smart City; Social networking (online); Urban Computing","Civil defense; Coordination reactions; Disaster prevention; Large dataset; Risk management; Disaster management; Effective approaches; Emergency management; Humanitarian relief; Information and communications technology; Research communities; Technological advances; Technologies and applications; Emergency services"
"Study on the optimal hedging ratio of Shanghai crude oil futures based on Copula models","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083574784&doi=10.1080%2f16081625.2020.1754251&partnerID=40&md5=1436ec917d2e18138aa194c4c0487e46","Copula model; INE crude oil futures; minimum variance; optimal hedging ratio; risk management",
"“Avoiding the mistakes of the past” Tower block failure discourse and economies of risk management in London’s Olympic Park","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082201390&doi=10.3167%2ffcl.2020.860106&partnerID=40&md5=e49c61a3eaf727151be3fbc7938daea4","Community; High-rise social housing; London; Neoliberalism; Urban transformation",
"Effects of Climate Change on the Morphological Stability of the Mediterranean Coasts: Consequences for Tourism","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079862596&doi=10.1007%2f978-3-030-37425-9_38&partnerID=40&md5=9eb8575370f1ecff3046c211aae5437c","Climate change; Impacts; Mediterranean coasts; Morphological stability; Tourism",
"A Computationally Efficient and Physically Based Approach for Urban Flood Modeling Using a Flexible Spatiotemporal Structure","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078462919&doi=10.1029%2f2019WR025769&partnerID=40&md5=410b18deec14bd2fbb23de32c13cbb19","computationally efficient flood modeling; extreme flood events; flexible spatiotemporal mesh structure; Hurricane Harvey; large-scale flood prediction; physically based distributed modeling","Computational efficiency; Damage detection; Forecasting; Hurricanes; Hydrodynamics; Mesh generation; Risk management; Distributed modeling; Extreme flood events; Flood modeling; Flood prediction; Mesh structures; Floods; accuracy assessment; extreme event; flood; forecasting method; hurricane event; hydrological regime; prediction; rainfall; spatiotemporal analysis"
"A resilience-based method for prioritizing post-event building inspections","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077565325&doi=10.1007%2fs11069-019-03849-0&partnerID=40&md5=6d8837a9c2c9ad57e5a2eaa78015fc07","Dynamic programming; Inspection planning; Natural hazards; Risk management; Uncertainty quantification; Urban resilience","decision making; hazard assessment; natural hazard; numerical model; optimization; planning practice; risk assessment; uncertainty analysis"
"Disaster risk reduction: A decision-making support tool based on the morphological analysis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073148038&doi=10.1016%2fj.ijdrr.2019.101342&partnerID=40&md5=8a5836e124328bd2d2578b49cb9cedbd","Decision-making support tool; Disaster risk management; DRM strategies; Morphological analysis; Risk reduction",
"Structural risk of diversified project financing of city investment company in China based on the best worst method","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076824712&doi=10.1108%2fECAM-05-2019-0249&partnerID=40&md5=2a0932121f8452e6d440d40247cacc23","Decision support systems; Organization; Project management; Risk management","Decision support systems; Earnings; Project management; Risk management; Societies and institutions; Structural optimization; Comprehensive evaluation system; Design/methodology/approach; Evaluation index; Investment company; Key influencing factors; Project financing; Systematic evaluation; Urban infrastructure; Investments"
"Estimation of time-course core temperature and water loss in realistic adult and child models with urban micrometeorology prediction","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076840425&doi=10.3390%2fijerph16245097&partnerID=40&md5=a2bdccd72844750709dfef95cc77d7f8","Large-eddy simulation; Microclimate and micrometeorology; Risk management; Thermal stress; Thermophysiology; Urban environment","estimation method; large eddy simulation; microclimate; micrometeorology; prediction; risk assessment; temperature anomaly; urban area; adult; Article; body temperature; child; comfort; core temperature; heat injury; high temperature; human; Japan; male; mathematical computing; meteorology; micrometeorology; prediction; process development; risk factor; risk management; surface area; sweating; thermoregulation; urban area; walking; water loss; body temperature; city; sweating; theoretical model; walking; weather; Honshu; Japan; Kanto; Tokyo [Kanto]; Tokyo [Tokyo (PRF)]; Adult; Body Temperature; Child; Cities; Humans; Models, Theoretical; Sweating; Tokyo; Walking; Weather"
"Community flood resilience assessment frameworks: a review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086698100&doi=10.1007%2fs42452-019-1731-6&partnerID=40&md5=e263cf94944cd09249263986be33a396","Community flood resilience; Flood risk management; Measuring resilience; Urban flood",
